"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000021179",-0.223655671694974,4.31287904784453,-3.00732344013149,0.0258677141151916,0.0935672173423786,-4.42101442310777
"ENSMUSG00000022462",-0.288125309262361,6.88269876480661,-3.00699098197163,0.0258783452005451,0.0935744180677697,-4.4214622439197
"ENSMUSG00000080966",-0.745023651514933,-0.291014311129268,-3.00689138435404,0.0258815309878438,0.0935744180677697,-4.42159640415257
"ENSMUSG00000002319",-0.232527027879754,5.1704733876998,-3.00586433695817,0.0259144078307885,0.0936637458844718,-4.42297992302566
"ENSMUSG00000022537",-0.51744761586912,-1.53613810803084,-3.0057498534972,0.0259180754014598,0.0936637458844718,-4.42313414894
"ENSMUSG00000046572",-0.288421505707901,1.78345755580934,-3.00525029946772,0.0259340856857164,0.093700206843941,-4.42380713771892
"ENSMUSG00000033540",0.220394512227535,4.91799201079287,3.00492330324692,0.0259445715135117,0.0937166957775219,-4.42424767489166
"ENSMUSG00000027663",0.682306055152108,2.63892235401624,3.00449996010655,0.0259581538190801,0.0937443596957878,-4.4248180301956
"ENSMUSG00000049971",-0.889305929764283,0.30601872256104,-3.00360043262015,0.0259870396616006,0.0938272650341843,-4.42602999646494
"ENSMUSG00000030056",-0.194604029025749,6.84847785057337,-3.00322677369045,0.0259990490513016,0.093849213329573,-4.42653346660176
"ENSMUSG00000035049",-0.437004362334273,4.57040920909179,-3.0025138813082,0.0260219782880667,0.0939105601844141,-4.42749406377627
"ENSMUSG00000057963",0.250618405976802,5.11145117823096,3.00230465102433,0.0260287121122197,0.093913444864541,-4.42777600460795
"ENSMUSG00000084565",-0.978084562211486,2.67860113276511,-3.00180046891751,0.0260449464587019,0.0939494842897816,-4.42845541676274
"ENSMUSG00000037890",0.680948354286686,2.77282827524843,3.00162577070168,0.026050574222026,0.0939494842897816,-4.42869083830371
"ENSMUSG00000063200",-0.166161297313964,6.94639257530404,-3.00142658050282,0.0260569926025473,0.0939512207644819,-4.42895926902311
"ENSMUSG00000063268",0.213740133197395,4.83402033950458,3.00106104641586,0.0260687754903309,0.0939618890170052,-4.42945187761267
"ENSMUSG00000025630",0.173142035564414,8.32376893115634,3.00089250071976,0.0260742104816997,0.0939618890170052,-4.42967902151172
"ENSMUSG00000003847",0.222796292786839,2.51425640827577,3.0007823201523,0.0260777640797906,0.0939618890170052,-4.42982751016639
"ENSMUSG00000038895",-0.196271044669253,4.58267707809426,-3.00040703674927,0.0260898718922158,0.0939841162518358,-4.430333283684
"ENSMUSG00000040688",-0.341311278768961,5.05189562247218,-3.00013598386252,0.0260986207383089,0.0939939524390938,-4.43069859407485
"ENSMUSG00000001783",-0.222303845647623,7.87168287916456,-2.99995446165703,0.0261044815778715,0.0939939524390938,-4.4309432443062
"ENSMUSG00000063406",0.412262766299913,4.31838986300276,2.99908118323948,0.0261326974575461,0.0940346700408191,-4.43212027276137
"ENSMUSG00000020087",-0.35378285647404,5.86538107545404,-2.99906574547876,0.0261331965568818,0.0940346700408191,-4.43214108093711
"ENSMUSG00000043542",0.267843671856876,1.31098860225704,2.99895919127974,0.0261366417153232,0.0940346700408191,-4.43228470340771
"ENSMUSG00000029466",-0.178698707275497,5.56561557226143,-2.99872929888123,0.0261440763969437,0.0940346700408191,-4.43259457537442
"ENSMUSG00000020375",-0.307588014562848,4.7311495821443,-2.99868526608491,0.0261455006748565,0.0940346700408191,-4.43265392783225
"ENSMUSG00000047583",-0.43304211101986,1.56298192444983,-2.99823957600286,0.0261599216871391,0.0940447516019423,-4.43325469187003
"ENSMUSG00000022721",-0.406445013571381,5.68811596907879,-2.99823130609623,0.0261601893555608,0.0940447516019423,-4.43326583942075
"ENSMUSG00000027185",-0.425990820629856,4.44315115173139,-2.9967404822402,0.0262084913069954,0.0941969963509431,-4.43527553941598
"ENSMUSG00000024227",-1.38754349582252,-1.37187285872752,-2.99645294933195,0.0262178184767453,0.0942014471938583,-4.43566317473043
"ENSMUSG00000076012",0.579373600150652,4.97696483975103,2.99633532599831,0.0262216350640724,0.0942014471938583,-4.43582175030484
"ENSMUSG00000031557",0.474944394085254,5.42035346713126,2.99576960218526,0.026239999922124,0.0942389325650988,-4.43658445974901
"ENSMUSG00000039515",-0.166503972206913,7.37204495662253,-2.99558854786213,0.0262458803928135,0.0942389325650988,-4.43682856465879
"ENSMUSG00000031925",0.591516273947994,1.12013259991464,2.99546374900988,0.0262499345811662,0.0942389325650988,-4.43699682567582
"ENSMUSG00000018405",-0.222736461777553,3.87076483417165,-2.99437519649313,0.0262853261948651,0.0943445876692538,-4.43846454608022
"ENSMUSG00000040767",-0.282050404592702,6.58789921293794,-2.99341881582405,0.0263164637488138,0.0944116662082894,-4.43975416129219
"ENSMUSG00000025791",0.351738677956458,7.70024651686311,2.99335501953668,0.026318542247658,0.0944116662082894,-4.43984018980544
"ENSMUSG00000038349",0.698694736602472,-0.557329009813545,2.99325157499451,0.0263219128790504,0.0944116662082894,-4.4399796844346
"ENSMUSG00000002771",-0.589004227204794,-1.64185890182006,-2.99238428167612,0.0263501913456595,0.0944916786868481,-4.44114927186341
"ENSMUSG00000042350",-0.239891961366194,4.9915536502987,-2.99194414808157,0.0263645548288175,0.094521767142283,-4.44174284441138
"ENSMUSG00000022673",-0.20639990068652,6.63269614690367,-2.99128690205304,0.0263860196235605,0.094553908661915,-4.4426292576086
"ENSMUSG00000030706",-0.166904820067817,3.3731717893751,-2.99128323322531,0.026386139496435,0.094553908661915,-4.4426342058055
"ENSMUSG00000054717",-0.214744243831073,6.44953221935986,-2.99080298989983,0.0264018358080563,0.094553908661915,-4.44328192884283
"ENSMUSG00000048406",-0.350394702778788,2.41855204174072,-2.99078664424127,0.0264023702310012,0.094553908661915,-4.4433039753096
"ENSMUSG00000042724",-0.533081342916544,-0.786624142005417,-2.99075530881834,0.0264033947789575,0.094553908661915,-4.44334623953935
"ENSMUSG00000020929",-0.252725230990573,5.57499719683992,-2.99024385340122,0.0264201235699129,0.0945773408618222,-4.44403608934125
"ENSMUSG00000026426",0.239934274910477,6.20612522483211,2.99018984002888,0.0264218909289173,0.0945773408618222,-4.44410894408027
"ENSMUSG00000028339",-0.578646946920064,-1.12039298423245,-2.98977048236969,0.0264356170441036,0.0946027806376622,-4.44467459598517
"ENSMUSG00000027997",0.285708851489005,5.89313166234859,2.98960748985914,0.0264409541080809,0.0946027806376622,-4.44489445403005
"ENSMUSG00000027342",-0.232583021927494,7.13476582474906,-2.98891403330172,0.0264636740159016,0.0946626675636624,-4.44582987850282
"ENSMUSG00000078773",-0.295938274277924,2.07773281905737,-2.98799857339069,0.026493700264223,0.094743180545501,-4.44706484877426
"ENSMUSG00000023249",0.19438370757599,4.2270832401862,2.98783804207448,0.026498969392528,0.094743180545501,-4.44728141735731
"ENSMUSG00000028443",0.199115626563668,5.67820731671748,2.98768046017348,0.0265041428293796,0.094743180545501,-4.44749400964031
"ENSMUSG00000039633",0.212220955469473,2.5666041350882,2.98742403825087,0.0265125635655273,0.0947518785963121,-4.44783995175239
"ENSMUSG00000038539",-0.424413037711094,5.74074479179935,-2.98701918458936,0.0265258646789002,0.0947643870770024,-4.44838615933039
"ENSMUSG00000038502",-0.160892950156126,6.61056817757792,-2.98656958871575,0.0265406443316318,0.0947643870770024,-4.44899275129272
"ENSMUSG00000093514",-0.327920751210189,4.87539932150409,-2.98649238580624,0.0265431831459432,0.0947643870770024,-4.44909691514989
"ENSMUSG00000032279",-0.320696867793237,6.88819226962585,-2.98644895888828,0.0265446113552368,0.0947643870770024,-4.44915550797871
"ENSMUSG00000085735",-0.582539806132688,1.55912816337658,-2.98640658775729,0.0265460049233714,0.0947643870770024,-4.44921267650384
"ENSMUSG00000084796",-0.327821797843722,7.08572471784206,-2.98604619343855,0.0265578613789377,0.09478506244331,-4.44969894013039
"ENSMUSG00000031565",0.68944984787782,0.693821258387875,2.9858664820718,0.0265637757937491,0.09478506244331,-4.44994142166371
"ENSMUSG00000032815",-0.40267256068406,2.82631732554275,-2.98252890091702,0.026673880506244,0.0951564830954264,-4.45444538940669
"ENSMUSG00000026683",-0.210077009800697,5.56954081601492,-2.98150042972385,0.0267079098705868,0.0952564060631139,-4.45583351997307
"ENSMUSG00000027562",0.672883740186688,7.0267047739182,2.98106824442519,0.026722223923094,0.0952698933969088,-4.4564168752637
"ENSMUSG00000020803",0.178998230533967,7.06946491159284,2.98102272974266,0.0267237318665958,0.0952698933969088,-4.45647831124927
"ENSMUSG00000058656",1.16248802219939,-0.561384178880574,2.9803695900461,0.0267453812626665,0.095325598757139,-4.45735994726382
"ENSMUSG00000094614",-0.453021834261925,-1.46620786696748,-2.98017553277519,0.0267518173152663,0.0953270680058745,-4.45762190282613
"ENSMUSG00000005233",-0.248344672208064,3.95760401664814,-2.97977860150537,0.0267649871208698,0.0953525261566332,-4.45815772798718
"ENSMUSG00000033149",0.867303616287654,-1.24609250749163,2.97920187194676,0.0267841351276115,0.0953992659001691,-4.45893629609113
"ENSMUSG00000081648",0.768656126604522,-1.26169835303578,2.97851157312005,0.0268070734888182,0.0954594819893223,-4.4598682257456
"ENSMUSG00000030649",-0.303752293938478,4.32885678527012,-2.97718308012644,0.0268512793978262,0.0955953872824747,-4.46166188378142
"ENSMUSG00000026162",-0.526531776471098,3.49689544707449,-2.97656771711521,0.0268717828072731,0.0956192877634059,-4.46249277628918
"ENSMUSG00000050199",0.673835466122462,-0.821233967926503,2.97645596564089,0.0268755081183932,0.0956192877634059,-4.4626436727591
"ENSMUSG00000031216",0.19827199286509,3.4164146434015,2.97628652675906,0.0268811575578385,0.0956192877634059,-4.46287246625539
"ENSMUSG00000025873",0.207885640861597,4.7651546211788,2.97625640998624,0.0268821618489348,0.0956192877634059,-4.46291313328227
"ENSMUSG00000032875",0.658733265191823,-0.197681649114161,2.97590572537915,0.0268938590049606,0.095639397472697,-4.4633866738214
"ENSMUSG00000036285",-0.28140754233958,4.76903533249891,-2.9754867674778,0.0269078407421961,0.0956628859555461,-4.46395242298561
"ENSMUSG00000016181",-0.319230326076568,3.46748840270933,-2.9753455877819,0.0269125540773517,0.0956628859555461,-4.46414307231865
"ENSMUSG00000080921",-0.181661267678324,8.15866672472379,-2.97500033247833,0.0269240843619311,0.0956823793010463,-4.46460931461077
"ENSMUSG00000030067",0.178637841918192,3.75740055198961,2.97458799160255,0.0269378621559392,0.0957029766156356,-4.46516616759744
"ENSMUSG00000026484",0.362438863030763,4.71598267209776,2.97446493528127,0.0269419754074348,0.0957029766156356,-4.46533235464641
"ENSMUSG00000038534",-0.207214562693272,3.81234059022472,-2.97391954312631,0.0269602138418758,0.0957303214002756,-4.46606892370585
"ENSMUSG00000068394",-0.375902793765542,3.27693282647295,-2.97387296646531,0.0269617720367159,0.0957303214002756,-4.46613182838823
"ENSMUSG00000037860",0.212714944071198,4.87654011819178,2.97366506344532,0.0269687285134041,0.0957335416609736,-4.46641261715794
"ENSMUSG00000024750",0.337016254568824,5.44085951350244,2.97331967404816,0.0269802896592244,0.0957531024573282,-4.46687910176145
"ENSMUSG00000047654",-0.863639474916519,0.302133349677359,-2.9728579654376,0.02699575281483,0.0957864996176422,-4.46750270729484
"ENSMUSG00000082647",-0.931309437171209,-1.89944917317016,-2.97262354661611,0.0270036074884065,0.0957928913929684,-4.46781933306075
"ENSMUSG00000052593",0.466196411629765,6.64456132795502,2.97232318148796,0.0270136754850433,0.0958071301099976,-4.46822503990933
"ENSMUSG00000008958",-0.161188237585793,5.67739633850714,-2.97145114212991,0.0270429288485339,0.0958893903266971,-4.46940296792965
"ENSMUSG00000097180",-0.6811553189167,4.37335547088358,-2.97105675775778,0.0270561702306583,0.0959125411633108,-4.46993571832434
"ENSMUSG00000060181",-0.212055289522015,2.48863369926635,-2.97089570633254,0.0270615795446561,0.0959125411633108,-4.47015327782012
"ENSMUSG00000052738",-0.200889519962791,6.59744007796187,-2.97047719229265,0.0270756419232953,0.0959408941863297,-4.47071864851754
"ENSMUSG00000006344",0.342486427844101,3.34978775480002,2.9701112833924,0.0270879432896698,0.0959629958717315,-4.47121297000241
"ENSMUSG00000025810",-0.532066025515707,3.19361477992933,-2.96927726859013,0.0271160046349604,0.0960409071952212,-4.47233972768619
"ENSMUSG00000027999",-0.167478276588526,6.29972803115817,-2.9687213849445,0.0271347256356707,0.0960496400383247,-4.47309076949721
"ENSMUSG00000043518",-1.01397923599937,-1.67977765838713,-2.96868900445969,0.0271358165790822,0.0960496400383247,-4.47313451903652
"ENSMUSG00000093327",-0.456409314009566,6.12281649883771,-2.96866341635973,0.0271366787116177,0.0960496400383247,-4.4731690914066
"ENSMUSG00000045636",-0.239708567829819,4.23845013980293,-2.96802889288192,0.0271580671291971,0.0961038489086637,-4.47402642518734
"ENSMUSG00000021569",-0.365766849033168,5.30270476295182,-2.96765840286037,0.0271705640863419,0.0961099598860852,-4.47452703076961
"ENSMUSG00000039236",0.42457685799093,5.30456584485043,2.96761760456981,0.0271719406338291,0.0961099598860852,-4.47458215824016
"ENSMUSG00000027134",-0.352121248264639,4.86865037124853,-2.96614567169241,0.0272216552515338,0.0962452198835208,-4.47657118014002
"ENSMUSG00000002845",-0.271770934490815,4.68330421785855,-2.96597557172763,0.0272274068062439,0.0962452198835208,-4.47680105072518
"ENSMUSG00000097412",-0.335825278505775,2.64956221437734,-2.96582253164323,0.027232582656195,0.0962452198835208,-4.47700786942609
"ENSMUSG00000032405",0.272840612965994,4.90621817923381,2.96576560065458,0.0272345083499783,0.0962452198835208,-4.4770848067124
"ENSMUSG00000040732",0.415799174042286,6.29238894016586,2.96498032953086,0.0272610854095903,0.0963176326427252,-4.47814606700597
"ENSMUSG00000022108",0.322827280188688,11.2147238638592,2.96323096235482,0.0273203939338679,0.096505632590058,-4.480510493437
"ENSMUSG00000026820",-0.304624977866671,4.90859270349097,-2.96264668352932,0.0273402341152889,0.0965117632893152,-4.48130026975199
"ENSMUSG00000040010",-0.438028490154726,7.98828981973909,-2.96260871443506,0.0273415239663382,0.0965117632893152,-4.48135159423915
"ENSMUSG00000029249",0.2846237283146,3.70761273531814,2.96248299008072,0.0273457954338035,0.0965117632893152,-4.48152154242645
"ENSMUSG00000024889",-0.216195788086227,6.0281661685148,-2.96213175358287,0.0273577325179065,0.0965117632893152,-4.48199633590711
"ENSMUSG00000042476",0.804607979108251,0.954262644955007,2.96194931296414,0.0273639351758522,0.0965117632893152,-4.48224296004438
"ENSMUSG00000043415",0.326208259426452,1.58025893410972,2.96194214119904,0.0273641790346204,0.0965117632893152,-4.48225265494301
"ENSMUSG00000030341",0.241850375236132,7.57256965337514,2.96185019295387,0.0273673057262546,0.0965117632893152,-4.48237695242187
"ENSMUSG00000051550",-0.239863489776147,3.70957904123845,-2.9617439489941,0.0273709190295385,0.0965117632893152,-4.48252057623076
"ENSMUSG00000021136",-0.467296503618338,-0.136047919474032,-2.96050375169957,0.0274131361734409,0.0966390910992878,-4.48419719950287
"ENSMUSG00000084844",0.607911052893882,1.04353067506887,2.95989348209266,0.0274339363288757,0.0966666774962528,-4.4850222820077
"ENSMUSG00000002948",-0.24804793058252,5.46745192659026,-2.95988868420447,0.0274340999263931,0.0966666774962528,-4.48502876889022
"ENSMUSG00000068114",-0.310101196864158,4.20349611500298,-2.95973657982358,0.0274392869076251,0.0966666774962528,-4.48523441961856
"ENSMUSG00000058013",-0.228417112244165,5.80542741849141,-2.95926860124812,0.0274552523949503,0.0967013953149541,-4.48586715897932
"ENSMUSG00000026729",-1.24968653019675,-0.560933372730396,-2.9573673885375,0.027520218558589,0.0969086467934291,-4.48843796378013
"ENSMUSG00000088314",2.56000132645214,-2.35355114677091,2.9567002172147,0.0275430562864643,0.096935373841543,-4.48934019645268
"ENSMUSG00000006941",-0.200756886863201,6.87048245726955,-2.95665337379464,0.0275446605479348,0.096935373841543,-4.48940354572906
"ENSMUSG00000029434",0.195608991906877,4.97811866042936,2.95658150829677,0.0275471219473048,0.096935373841543,-4.48950073436271
"ENSMUSG00000044442",-0.344750274486514,2.76533535402185,-2.95643004502257,0.0275523103658301,0.096935373841543,-4.48970557027199
"ENSMUSG00000040850",0.261517916000803,4.73957762623653,2.95614600735792,0.0275620430431863,0.0969480620489938,-4.49008970354826
"ENSMUSG00000004455",-0.216678997507751,4.57459341689226,-2.9557861556615,0.0275743789273296,0.0969540238609537,-4.49057637991641
"ENSMUSG00000056429",0.26819716356229,5.2153278871171,2.95573913565345,0.0275759912415894,0.0969540238609537,-4.49063997245573
"ENSMUSG00000022861",-0.304511753704343,3.58653148788213,-2.95513301350729,0.0275967843891805,0.0970055781783165,-4.49145974708649
"ENSMUSG00000022221",-0.221471834118822,7.33265591311241,-2.95410670875921,0.0276320311350961,0.0971079042222729,-4.49284790147675
"ENSMUSG00000044201",-0.246721490941561,4.410960243114,-2.95358827701938,0.0276498545505104,0.0971489671984517,-4.49354916080149
"ENSMUSG00000004929",-0.339164878514111,5.602696074339,-2.95279529661248,0.0276771411579023,0.0972232539009552,-4.49462184347788
"ENSMUSG00000033653",0.236501960991543,3.2640930016384,2.95236319156765,0.027692022380945,0.0972539401194972,-4.49520638914481
"ENSMUSG00000031320",-0.175054301506392,10.1148340323638,-2.95211295614228,0.0277006442183965,0.0972626347362159,-4.49554491293952
"ENSMUSG00000019791",0.3850651137571,4.44491035497505,2.95127120158152,0.0277296683629956,0.0973429462831424,-4.49668370376587
"ENSMUSG00000037349",-0.239378626819956,4.48734897906949,-2.95056590786474,0.0277540128947365,0.0973924428674962,-4.49763793600294
"ENSMUSG00000096847",0.436621435472763,-0.354239808170687,2.95050614129215,0.0277560769246387,0.0973924428674962,-4.4977187999744
"ENSMUSG00000062098",0.414201707699016,1.4382748297766,2.95021123609458,0.027766263892769,0.0974065896925448,-4.49811781109776
"ENSMUSG00000036873",-0.261065813321582,3.82695002449803,-2.94993647200931,0.0277757588049371,0.0974080841600569,-4.49848957905188
"ENSMUSG00000049307",-0.370293335322395,2.47725615973423,-2.94984268561967,0.0277790005569881,0.0974080841600569,-4.49861647796164
"ENSMUSG00000039953",-0.236298828934007,3.46557373219463,-2.94960836281046,0.0277871017984558,0.0974087317806924,-4.49893353547999
"ENSMUSG00000086593",-0.937147966763319,-0.661624659991615,-2.94948129522662,0.0277914959867189,0.0974087317806924,-4.49910547045456
"ENSMUSG00000042079",-0.197361586161102,6.52104715059146,-2.94864724255693,0.02782035766868,0.0974882994036452,-4.50023406719932
"ENSMUSG00000013663",0.300094064137664,4.38514843013453,2.94837255558117,0.0278298701567323,0.0975000432212284,-4.50060577499661
"ENSMUSG00000054320",-0.396125979348623,-0.546045779200656,-2.94800172145046,0.0278427178950237,0.0975234640745351,-4.50110760190314
"ENSMUSG00000041000",0.326806365963945,1.63562223769989,2.94738281257063,0.0278641747688586,0.0975770227300702,-4.50194516448273
"ENSMUSG00000096349",-0.745928758018339,1.43468351336732,-2.94714917446244,0.0278722794433101,0.097583810219111,-4.50226135458679
"ENSMUSG00000024420",0.303596448604743,1.30734149346901,2.94668499550651,0.0278883890062253,0.0975862447436479,-4.502889559786
"ENSMUSG00000036352",-0.220608546352238,5.47653204922566,-2.94660948977842,0.0278910104336685,0.0975862447436479,-4.50299174895319
"ENSMUSG00000041040",0.383713446786478,4.4786914843779,2.94659612210789,0.0278914745640139,0.0975862447436479,-4.50300984076891
"ENSMUSG00000085812",-0.225587771781163,3.26280582869662,-2.94563503850422,0.0279248658914681,0.0976770678337954,-4.50431062006632
"ENSMUSG00000004364",0.215043218289275,5.60101464738669,2.94549377109457,0.0279297776902322,0.0976770678337954,-4.50450182652209
"ENSMUSG00000074026",-0.518070316662247,3.69319326026408,-2.94521855173214,0.0279393496481209,0.0976889545253011,-4.50487434377968
"ENSMUSG00000044434",0.340470089962309,2.04665971197138,2.94451892461486,0.0279636984076012,0.097752491120011,-4.50582134395041
"ENSMUSG00000030272",-0.229283739608556,4.86402454666818,-2.94420854880441,0.0279745076900584,0.097768680255118,-4.50624147798948
"ENSMUSG00000042625",-0.295952634251552,5.40238033382103,-2.94369821359402,0.0279922907851972,0.0977951411077754,-4.50693230450851
"ENSMUSG00000020211",-0.29051749725167,6.90322109495281,-2.94363660305389,0.0279944384972021,0.0977951411077754,-4.50701570677706
"ENSMUSG00000050555",-0.239200964179605,2.25683196890961,-2.9422411337572,0.0280431321660866,0.0979236507720602,-4.50890485925418
"ENSMUSG00000035237",-0.92571626172802,0.25058193787241,-2.94210672069163,0.0280478272819197,0.0979236507720602,-4.50908683489999
"ENSMUSG00000082190",1.26000279205147,-1.63869227955409,2.94205057095175,0.0280497888751816,0.0979236507720602,-4.50916285398728
"ENSMUSG00000085189",-0.365635437013438,0.843707244681037,-2.94141937428997,0.028071850084227,0.0979759383424991,-4.51001743028445
"ENSMUSG00000038900",-0.288717426898919,5.86242710107449,-2.94126785161418,0.0280771488393828,0.0979759383424991,-4.51022258267608
"ENSMUSG00000022337",0.226319533775263,6.77743739649121,2.94084333422875,0.0280920000607009,0.0979885540105346,-4.51079736559358
"ENSMUSG00000042759",0.332050496622235,5.47836901516639,2.94081052655985,0.0280931481545526,0.0979885540105346,-4.51084178688913
"ENSMUSG00000039450",0.374778898304024,6.0595666632788,2.93956552862136,0.0281367544160016,0.0981190257014599,-4.51252758418907
"ENSMUSG00000089901",-0.609047630207766,2.02850221748765,-2.93898944799197,0.0281569567899254,0.0981678434017559,-4.51330768318988
"ENSMUSG00000032553",-0.262501787008956,5.86661032905225,-2.9387052368552,0.0281669295376709,0.0981809823642382,-4.51369255984821
"ENSMUSG00000022853",0.484560736172721,0.451004886274264,2.93780345693943,0.0281985978817224,0.098269722853613,-4.51491379802374
"ENSMUSG00000025626",0.37495753916085,3.31845702142548,2.93757950479488,0.028206468578855,0.0982755097446898,-4.51521709869961
"ENSMUSG00000020660",-0.719041941918484,1.01528202491258,-2.93617429653299,0.0282559088653352,0.0984260968069402,-4.51712030278889
"ENSMUSG00000083819",0.853688213514338,-1.31562442075787,2.93511150900872,0.0282933645117344,0.0985348797091101,-4.51855986766072
"ENSMUSG00000004040",0.349704743552283,5.52291106633342,2.9346976866879,0.0283079634702661,0.0985567465727419,-4.51912042840988
"ENSMUSG00000024369",-0.201216801881181,6.24005618652949,-2.93458049750914,0.0283120992050354,0.0985567465727419,-4.51927917518152
"ENSMUSG00000022180",0.286932834821177,6.10669442958745,2.93439439775315,0.0283186682277794,0.0985579337375431,-4.51953127243598
"ENSMUSG00000019737",-0.23499844403244,0.246761475345215,-2.93382032390725,0.028338942617846,0.0985580161449139,-4.52030895507446
"ENSMUSG00000041506",-0.381024708321557,5.42180991506206,-2.9335978986181,0.0283468022100989,0.0985580161449139,-4.52061027768418
"ENSMUSG00000071497",-0.636584151841124,1.87435320346689,-2.93351580630369,0.0283497036161537,0.0985580161449139,-4.52072149053968
"ENSMUSG00000031150",0.255441045506258,0.999993007472076,2.93347186757924,0.0283512566852366,0.0985580161449139,-4.52078101589269
"ENSMUSG00000079610",-0.230038475656986,4.16856823692947,-2.93324275927712,0.0283593563119423,0.0985580161449139,-4.52109140022144
"ENSMUSG00000085024",-0.453685616546102,1.0652227030372,-2.93312582411829,0.0283634912760653,0.0985580161449139,-4.52124982009965
"ENSMUSG00000028333",-0.202315573421763,9.74273391532292,-2.93308411546552,0.0283649663023887,0.0985580161449139,-4.52130632593464
"ENSMUSG00000019773",-0.268790051212611,5.49383933339778,-2.9325398591909,0.0283842216146965,0.0985580161449139,-4.52204368677422
"ENSMUSG00000028957",-0.554478173979045,1.99142604875235,-2.93252220684677,0.0283848463785296,0.0985580161449139,-4.52206760275014
"ENSMUSG00000040424",-0.311614610600693,-0.387820176957471,-2.93244811262441,0.0283874689359554,0.0985580161449139,-4.5221679883807
"ENSMUSG00000034848",0.342732833813497,1.97037520981647,2.93235963395467,0.0283906009765771,0.0985580161449139,-4.52228786332619
"ENSMUSG00000053334",0.252926387013374,2.5742637989175,2.93201861471336,0.0284026761914854,0.0985580161449139,-4.52274989917402
"ENSMUSG00000035337",-0.828350662484587,-0.953430819422716,-2.93194784922603,0.0284051826436414,0.0985580161449139,-4.52284577849562
"ENSMUSG00000077702",-0.486370166545005,5.46753595374636,-2.93174781984657,0.0284122688189763,0.0985580161449139,-4.52311679866884
"ENSMUSG00000026656",0.185130119823207,7.24205874082675,2.93148511424989,0.0284215782783152,0.0985580161449139,-4.52347274509695
"ENSMUSG00000004100",-0.380500672697045,7.22183751113032,-2.93142387666834,0.0284237488248014,0.0985580161449139,-4.52355571843886
"ENSMUSG00000064043",0.436202013703016,3.63817167138013,2.93128770441579,0.0284285760564698,0.0985580161449139,-4.52374022523368
"ENSMUSG00000028438",-0.208576243545991,2.58803687048775,-2.93122509545832,0.0284307958105233,0.0985580161449139,-4.52382505796075
"ENSMUSG00000001016",-0.283871385769021,6.63668215442017,-2.93027258045078,0.0284645899088134,0.0986535556957888,-4.52511572786696
"ENSMUSG00000034729",-0.212347156949657,3.57944251474905,-2.93001723919657,0.0284736565765702,0.0986633709928233,-4.5254617340417
"ENSMUSG00000002250",0.25388958588846,4.78105738283362,2.92886852717823,0.0285144841675519,0.0987832118983164,-4.52701840448388
"ENSMUSG00000028656",0.208978820926858,8.17617733981354,2.92849184667009,0.0285278861019618,0.0988080099723235,-4.52752888980011
"ENSMUSG00000025155",-0.371955884247265,5.53760566494396,-2.92756358745737,0.0285609420906909,0.0989008552702807,-4.52878694701614
"ENSMUSG00000019437",-0.286085538399918,2.1858556420062,-2.92644879210601,0.0286006961266628,0.0990155634513425,-4.53029792852343
"ENSMUSG00000033409",-0.39849863019674,0.795476876641799,-2.92628388973298,0.0286065817440466,0.0990155634513425,-4.53052144599655
"ENSMUSG00000081123",-1.47351442008745,-0.345996644905306,-2.92532417684071,0.0286408616515314,0.0991125378603727,-4.53182234615654
"ENSMUSG00000016253",-0.196715226259773,5.97652156853556,-2.92482324910549,0.0286587720848142,0.0991528352081733,-4.53250139523329
"ENSMUSG00000074212",0.255651993888742,2.20500658712399,2.9244590588467,0.0286718012215936,0.0991740132612542,-4.53299510109912
"ENSMUSG00000028871",-0.662990696499868,1.10514626671355,-2.92430185883264,0.0286774271521958,0.0991740132612542,-4.53320820966306
"ENSMUSG00000002343",-0.382939391840323,3.4887845538618,-2.92371338957284,0.0286984982184374,0.0992251986687287,-4.53400599133399
"ENSMUSG00000049401",0.167025100347836,6.63047376655934,2.92323798198836,0.028715533293529,0.0992624103036472,-4.53465052175656
"ENSMUSG00000045827",0.463738769472523,2.19409897482637,2.92189209486545,0.0287638198578071,0.0994076106682238,-4.53647532103708
"ENSMUSG00000027710",-0.193965904641338,3.70506427193264,-2.92170925429626,0.0287703864972446,0.0994085952661345,-4.53672323641893
"ENSMUSG00000041124",0.23749772451312,4.59882684368408,2.92019135277289,0.0288249645813531,0.0995754342938031,-4.53878150321898
"ENSMUSG00000027435",-0.368637847428424,6.3636657756111,-2.91962946985486,0.0288451964882992,0.0996235780068385,-4.5395434718417
"ENSMUSG00000091460",-0.289337741519035,3.64321654867107,-2.91893838203204,0.0288701020070445,0.0996739279918597,-4.54048069814878
"ENSMUSG00000000751",-0.234911961179807,5.79270609302282,-2.91887542753314,0.0288723719377368,0.0996739279918597,-4.54056607694227
"ENSMUSG00000049916",-0.526087826343166,4.95734366743698,-2.91861442629985,0.0288817848585837,0.0996846772927125,-4.54092005061344
"ENSMUSG00000093314",-0.841543089960349,4.24827409553819,-2.91776882621399,0.0289123041811623,0.0997682541794359,-4.54206691226769
"ENSMUSG00000026469",0.357762364790993,3.6775087485536,2.91741832617029,0.0289249647281627,0.0997901824336547,-4.54254230563325
"ENSMUSG00000056832",0.59947235322748,0.31897727836451,2.91642782762538,0.0289607756727777,0.0998919518355943,-4.54388581344023
