"Transcript","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif"
"ENST00000274609",-0.238099034713934,3.22161091219109,-1.98391207682895,0.0816295671261885,0.268163212029292,-5.085357867605,FALSE
"ENST00000263181",0.257881364900833,3.21650680301159,1.98386372391002,0.081635732170772,0.268163212029292,-5.08542946546332,FALSE
"ENST00000621299",2.36986263922977,2.82327172652856,1.98352397468788,0.0816790631774044,0.268236626261437,-5.08593252720076,FALSE
"ENST00000394067",0.284829121594685,2.89923151378679,1.98346065618773,0.081687141153881,0.268236626261437,-5.08602627872777,FALSE
"ENST00000236067",-0.271698885699212,6.2191401277998,-1.98292664850907,0.0817552988002806,0.268412692717763,-5.08681690795853,FALSE
"ENST00000357214",-0.198804757505666,7.095021270766,-1.98252867395487,0.0818061295811091,0.268494389846161,-5.08740608491292,FALSE
"ENST00000263205",-0.13582991906851,4.021694879202,-1.98242753987257,0.0818190516488648,0.268494389846161,-5.08755580127724,FALSE
"ENST00000369485",0.207733081768529,3.28699103489401,1.98239026841171,0.0818238143802881,0.268494389846161,-5.08761097635564,FALSE
"ENST00000404535",-0.325937306286994,2.06575614809498,-1.98218010867312,0.0818506746273503,0.268534797280169,-5.08792208120579,FALSE
"ENST00000524634",-1.82919243663823,1.96437299598716,-1.98147132061592,0.0819413265424346,0.268659165279548,-5.08897123501861,FALSE
"ENST00000367212",-0.452081370770744,2.79831903236744,-1.98146576867138,0.0819420370013217,0.268659165279548,-5.08897945254419,FALSE
"ENST00000397979",0.205012270722565,3.89480967457893,1.98130435751503,0.0819626946981487,0.268659165279548,-5.08921835643405,FALSE
"ENST00000245615",0.222604361338118,4.17928618250843,1.98116790786739,0.0819801616862955,0.268659165279548,-5.08942030970746,FALSE
"ENST00000326656",0.417807858270726,2.53936743169182,1.98106496434417,0.0819933419105202,0.268659165279548,-5.08957266884566,FALSE
"ENST00000369718",0.435842589461688,5.95888436233106,1.98100830406711,0.0820005971971697,0.268659165279548,-5.08965652639628,FALSE
"ENST00000261947",0.357070309055522,4.87394280631277,1.9809733906034,0.0820050681358868,0.268659165279548,-5.08970819812273,FALSE
"ENST00000368504",0.477121724994662,3.6744363742567,1.98093919260965,0.0820094476806941,0.268659165279548,-5.08975881065489,FALSE
"ENST00000563898",0.24083154925953,5.27120098501293,1.98086025415877,0.0820195577441921,0.268659165279548,-5.08987563726672,FALSE
"ENST00000558281",-0.360531463126871,2.62435843064482,-1.9803221983052,0.0820885013658683,0.268765032539394,-5.09067190172333,FALSE
"ENST00000586035",-0.280305748015567,4.03565150023149,-1.98027039064328,0.0820951426687439,0.268765032539394,-5.09074856753919,FALSE
"ENST00000475084",-0.476898400477484,2.16184412434701,-1.98026718370131,0.0820955537885078,0.268765032539394,-5.09075331320115,FALSE
"ENST00000477613",0.274719965554972,4.85076809550505,1.97958289015452,0.0821833233941093,0.269004669003307,-5.09176587664764,FALSE
"ENST00000594728",-0.466015627422356,3.59546385128569,-1.97932194323222,0.0822168170392667,0.269066594462312,-5.0921519735826,FALSE
"ENST00000256108",0.36025361320643,3.98617635282257,1.9792065798326,0.0822316286097193,0.269067368976255,-5.09232265963277,FALSE
"ENST00000424123",-0.273628258495593,3.06926293456681,-1.97896277847196,0.0822629388512964,0.269122118400458,-5.09268336496078,FALSE
"ENST00000524114",0.554833750506906,2.68897243735593,1.97842063308988,0.0823326051245448,0.269241655091884,-5.09348541696216,FALSE
"ENST00000602142",-0.276394244161073,4.23862852674791,-1.97839547897302,0.0823358388341855,0.269241655091884,-5.09352262822533,FALSE
"ENST00000486640",0.514464196361063,3.71595120603644,1.97833798216506,0.0823432308460419,0.269241655091884,-5.09360768442031,FALSE
"ENST00000228347",-0.331721282021547,2.44739612953655,-1.97793433576575,0.0823951431731267,0.269315849477238,-5.09420478276997,FALSE
"ENST00000574547",-0.629934035445892,2.89781045748714,-1.97791578907641,0.0823975291903762,0.269315849477238,-5.09423221715472,FALSE
"ENST00000443879",0.187376280321173,3.58050814159129,1.97781930025583,0.0824099434755585,0.269315849477238,-5.09437494262257,FALSE
"ENST00000471486",-0.631962661534527,2.15304804229657,-1.97767542117235,0.082428458352,0.269315849477238,-5.09458776292157,FALSE
"ENST00000387429",0.926481020297691,6.07727393717327,1.97752188229727,0.0824482207007417,0.269315849477238,-5.09481486572182,FALSE
"ENST00000420993",-0.15772241803241,5.11008367798542,-1.97748124325925,0.0824534522098124,0.269315849477238,-5.09487497481922,FALSE
"ENST00000507349",-0.619747171564756,3.06939825739898,-1.97696787887309,0.0825195656983778,0.269420246288054,-5.09563425410696,FALSE
"ENST00000581841",0.27239848030579,3.82943469828176,1.97695662370225,0.082521015763769,0.269420246288054,-5.09565090003611,FALSE
"ENST00000514888",-0.643590024813639,3.49328050701607,-1.97689313133786,0.082529196292668,0.269420246288054,-5.09574480198771,FALSE
"ENST00000577427",-0.165672503698865,4.33517730753981,-1.97663017893833,0.082563084104614,0.269483220589689,-5.09613368402937,FALSE
"ENST00000339438",-0.121873220617276,6.70383794863633,-1.97561765430507,0.082693697621947,0.269858407137493,-5.09763094665107,FALSE
"ENST00000369466",-0.199552439997931,2.86108012810604,-1.97551254702099,0.0827072676227689,0.269858407137493,-5.09778635801907,FALSE
"ENST00000462266",-0.648501435946117,3.70851531333221,-1.97474290534357,0.0828066984319266,0.270079514113628,-5.09892426119919,FALSE
"ENST00000479638",-0.227441114028228,3.70479559702114,-1.97470555638992,0.0828115265069433,0.270079514113628,-5.09897947714231,FALSE
"ENST00000530254",-0.250178522345741,2.61235822744078,-1.97464834616389,0.0828189225609255,0.270079514113628,-5.09906405489127,FALSE
"ENST00000380739",-0.218209636227296,5.12740437744037,-1.97373289865142,0.0829373567486565,0.270415798904998,-5.10041730755303,FALSE
"ENST00000470840",-0.435053678828382,2.18231541632092,-1.97362490464993,0.0829513389956669,0.270415798904998,-5.10057693445971,FALSE
"ENST00000485701",-0.359178418301805,4.16292650493738,-1.97350447433397,0.0829669340770069,0.270418885945555,-5.10075494002677,FALSE
"ENST00000558800",-0.284626912915073,5.19671327844783,-1.97325563304542,0.0829991666270677,0.270473892132631,-5.1011227352833,FALSE
"ENST00000524821",0.380090326735511,2.46520448877379,1.9730589285302,0.0830246543959883,0.270473892132631,-5.10141345937402,FALSE
"ENST00000513702",-0.372839693964415,4.32804745252538,-1.97295366231865,0.0830382972407511,0.270473892132631,-5.10156903593459,FALSE
"ENST00000396014",0.48117722320131,2.58139748187377,1.97292189468515,0.083042414853353,0.270473892132631,-5.10161598584933,FALSE
"ENST00000372599",-0.46113806801643,2.14222494141156,-1.97278711863702,0.0830598862505318,0.27048307639285,-5.10181517070115,FALSE
"ENST00000371717",-0.217106302325077,5.69477583026328,-1.97264211926709,0.0830786868737425,0.270496585251527,-5.10202945928049,FALSE
"ENST00000328195",-0.134996145060373,5.00726873219512,-1.97220435236798,0.0831354725813147,0.270633743488565,-5.10267638374992,FALSE
"ENST00000264167",-0.257787747557226,3.1455872295348,-1.9717480198124,0.0831947063052294,0.270745358094257,-5.10335069118676,FALSE
"ENST00000618546",1.36284106276913,4.06098900844271,1.97171425388222,0.0831990908655391,0.270745358094257,-5.10340058382599,FALSE
"ENST00000428638",0.295978258563572,2.55581845617493,1.97139814789486,0.0832401485163128,0.270831226957993,-5.10386764858469,FALSE
"ENST00000246229",0.147814053910196,4.46573818034606,1.97122258211334,0.0832629604184946,0.270857711416005,-5.10412704587822,FALSE
"ENST00000257245",-0.181818353602622,7.00288649947542,-1.97106400266912,0.0832835703915664,0.27087702484121,-5.10436133906971,FALSE
"ENST00000381019",0.424137952097634,2.23901239382684,1.97047197877029,0.0833605568625473,0.271043888842681,-5.10523596685523,FALSE
"ENST00000534626",-0.502642289959797,2.47513063501209,-1.97044368279129,0.0833642381695868,0.271043888842681,-5.10527776769323,FALSE
"ENST00000242576",-0.283426516288534,5.37951841098725,-1.97029481156211,0.0833836088924002,0.27105913079109,-5.10549768745012,FALSE
"ENST00000566397",-0.157169037667264,6.68234663852517,-1.96973676122725,0.0834562594240201,0.271159264194775,-5.10632201485012,FALSE
"ENST00000578869",-0.769092560895295,2.97867573085466,-1.96964252518994,0.0834685336742286,0.271159264194775,-5.10646120815644,FALSE
"ENST00000536876",-0.407047164539933,3.22844942678069,-1.96953677599768,0.0834823095804314,0.271159264194775,-5.10661740444772,FALSE
"ENST00000469451",-0.334584051282141,2.91052106958787,-1.96929592239987,0.0835136936450606,0.271159264194775,-5.1069731450934,FALSE
"ENST00000394295",0.218954323684455,4.15950037247147,1.96928324577687,0.0835153457674922,0.271159264194775,-5.10699186803958,FALSE
"ENST00000248071",0.372023817661705,2.59467182963245,1.9692827264464,0.0835154134516076,0.271159264194775,-5.10699263507234,FALSE
"ENST00000266085",0.439921105009673,4.68799875048646,1.96926879131723,0.0835172296306533,0.271159264194775,-5.1070132167395,FALSE
"ENST00000502843",-0.415233575072176,2.53846410875086,-1.96911710561644,0.0835370014332517,0.271175766389882,-5.10723724759247,FALSE
"ENST00000620594",-0.301842187934907,6.08955839769176,-1.96847159953178,0.0836211916636192,0.271354161542903,-5.10819055483385,FALSE
"ENST00000536981",0.561251332151797,2.68123933550791,1.9684703518018,0.0836213544779574,0.271354161542903,-5.10819239742209,FALSE
"ENST00000262374",-0.181424752593141,4.58532266574005,-1.96826604186341,0.0836480186739992,0.27136158497066,-5.10849410711817,FALSE
"ENST00000374199",-0.227447824114927,2.83015255054393,-1.96822757021878,0.0836530404673651,0.27136158497066,-5.10855091795485,FALSE
"ENST00000406829",0.215844163428564,2.95319737642445,1.96783979578181,0.0837036737534806,0.271478130914091,-5.10912352040509,FALSE
"ENST00000621189",-0.192593604087186,4.13781956073057,-1.9676069239179,0.0837340949376675,0.271529093034302,-5.10946736891466,FALSE
"ENST00000368009",0.215366623005649,4.20554383180278,1.96725649712047,0.0837798929251733,0.271603802581159,-5.10998476717295,FALSE
"ENST00000446480",0.414541835197234,3.37213588177132,1.96720551063507,0.0837865584583555,0.271603802581159,-5.11006004503161,FALSE
"ENST00000525940",-1.84723589319785,1.35627201930834,-1.96681394091036,0.0838377658980813,0.271722085014831,-5.1106381466968,FALSE
"ENST00000336314",-0.136520573882843,5.36278898374798,-1.96596977028085,0.0839482644642598,0.272014276231881,-5.11188431776081,FALSE
"ENST00000337714",-0.142551096689522,3.77455297597173,-1.96590011485284,0.0839573883304945,0.272014276231881,-5.11198713527389,FALSE
"ENST00000550787",0.335827353389078,2.38576122400893,1.96566910426746,0.0839876542397529,0.272059257142091,-5.11232811800896,FALSE
"ENST00000488558",-0.24563890464264,2.86241131733734,-1.96556920614576,0.0840007456643692,0.272059257142091,-5.11247556809813,FALSE
"ENST00000423175",-0.225196004222956,3.46573145705388,-1.96540918436995,0.0840217202456591,0.272079455789355,-5.11271175551227,FALSE
"ENST00000523344",0.399829730699081,2.31973176574484,1.96402398550208,0.0842034932875805,0.272620254223434,-5.11475598656919,FALSE
"ENST00000467168",-0.172067309457946,5.72818416254099,-1.96362090682973,0.0842564583160792,0.272743902678088,-5.11535074193704,FALSE
"ENST00000475065",-0.227382373151165,3.20943117417625,-1.96328947170367,0.084300033275204,0.272757601024508,-5.11583975288637,FALSE
"ENST00000592704",-0.285500914962107,4.24656152119168,-1.96326881104577,0.0843027503224484,0.272757601024508,-5.11587023538254,FALSE
"ENST00000489477",-0.256718071408217,4.32591273211216,-1.96325159504632,0.0843050144329041,0.272757601024508,-5.11589563558337,FALSE
"ENST00000357443",0.321304251274906,3.26036996744829,1.96244720024919,0.0844108671550583,0.273052219826447,-5.11708233914298,FALSE
"ENST00000355014",-0.239978456429871,4.23500661272392,-1.96229597273455,0.0844307818905572,0.273068791955427,-5.11730542223749,FALSE
"ENST00000372090",-0.196923380963394,3.93105259423803,-1.9620309389936,0.0844656943419873,0.273100288909353,-5.11769637187936,FALSE
"ENST00000335255",-0.2002897030019,3.82525570650615,-1.96199744652755,0.084470107235383,0.273100288909353,-5.11774577508874,FALSE
"ENST00000419215",-0.414494865973766,2.45878455661643,-1.96176062363723,0.0845013168167278,0.273125691382681,-5.11809509327212,FALSE
"ENST00000305628",0.342564149448049,2.5367457869212,1.96171330719105,0.0845075537174516,0.273125691382681,-5.11816488413574,FALSE
"ENST00000375704",0.329261791668506,3.25647662244737,1.96151558504288,0.0845336207599145,0.2731621167248,-5.11845651415881,FALSE
"ENST00000396183",-0.324795839440089,3.91032595670498,-1.96086957535117,0.0846188424193361,0.273389648215499,-5.11940927318524,FALSE
"ENST00000287598",0.166720103790823,4.87204764762089,1.96045000209048,0.0846742367595808,0.273488189894696,-5.12002801617604,FALSE
"ENST00000396978",-0.347662201649083,2.50745965543763,-1.96041415174797,0.0846789715312326,0.273488189894696,-5.12008088236805,FALSE
"ENST00000323833",-0.149932269557505,4.97426823707159,-1.96005996694424,0.0847257625527991,0.273564709755012,-5.12060315758494,FALSE
"ENST00000441788",0.233005094072702,3.38497088655956,1.96001048844174,0.0847323010876528,0.273564709755012,-5.12067611514131,FALSE
"ENST00000362042",-0.317975521964132,3.08235303213424,-1.95944121579315,0.0848075647719449,0.273746708318458,-5.12151547824813,FALSE
"ENST00000318967",-0.323257493543246,2.73831500115562,-1.95935983799338,0.0848183289952645,0.273746708318458,-5.12163545858321,FALSE
"ENST00000245817",0.201819716880551,4.32340205325363,1.95877457282927,0.0848957834216173,0.273902581272193,-5.12249829948993,FALSE
"ENST00000381897",-0.446492760558984,2.26504656472408,-1.95875849296423,0.0848979124012477,0.273902581272193,-5.12252200432401,FALSE
"ENST00000540567",0.494765395018645,3.34292329525559,1.95856682934611,0.0849232926774532,0.273902581272193,-5.1228045483112,FALSE
"ENST00000502560",0.873809937791943,2.36450433579452,1.95846648332444,0.0849365834973568,0.273902581272193,-5.12295247110894,FALSE
"ENST00000414274",-0.247225366675897,4.13440616685407,-1.95843189097382,0.0849411657134389,0.273902581272193,-5.12300346401262,FALSE
"ENST00000358604",-0.384147668729656,3.2851991360861,-1.95832258745116,0.0849556459760889,0.273902581272193,-5.12316458725421,FALSE
"ENST00000221419",-0.227814205736116,6.02655538257924,-1.95787556564406,0.0850148910010167,0.274045731232717,-5.1238235046042,FALSE
"ENST00000219240",-0.182508721001904,3.25731568622451,-1.9575819575721,0.0850538252646529,0.27412337084685,-5.124256258702,FALSE
"ENST00000304222",-0.359795369613011,2.27782153305041,-1.95711210334443,0.0851161664887424,0.27427640941677,-5.12494873734649,FALSE
"ENST00000423485",-0.160366843304503,6.33708445355755,-1.95682975496235,0.0851536501509034,0.274349308103984,-5.12536483859628,FALSE
"ENST00000625037",-0.288874933623141,5.58410038191451,-1.95662239166592,0.0851811891268756,0.274390147002487,-5.12567041961158,FALSE
"ENST00000371437",0.143186746547352,6.81327010041181,1.95604154481914,0.0852583742765784,0.274590866629434,-5.12652632377237,FALSE
"ENST00000526228",-0.220177524855503,4.24313967574631,-1.95575249271161,0.0852968096391495,0.274666736917554,-5.12695222160402,FALSE
"ENST00000467736",-0.518171261558165,2.77660043778263,-1.95553570982838,0.0853256462506053,0.274711676915316,-5.12727162120536,FALSE
"ENST00000368814",-0.250063315523298,2.55252562976828,-1.95525382189553,0.0853631571765452,0.274784523912154,-5.1276869253182,FALSE
"ENST00000585695",-0.42271147541893,2.68031403587338,-1.95503149747176,0.0853927531295038,0.274831871604562,-5.12801445982527,FALSE
"ENST00000616271",0.8495580599128,3.4450726056889,1.95480750656168,0.0854225808854044,0.274858979407028,-5.12834443608244,FALSE
"ENST00000379378",-0.15373369241345,6.4770208612696,-1.95446245820665,0.0854685488266894,0.274858979407028,-5.12885272404433,FALSE
"ENST00000232508",-0.207884564773806,4.23213817128578,-1.95445992261865,0.0854688867099801,0.274858979407028,-5.12885645908076,FALSE
"ENST00000305747",-0.180527226470246,3.88002764264916,-1.95435108071323,0.0854833917974843,0.274858979407028,-5.1290167865349,FALSE
"ENST00000517886",-0.280466547065832,6.68591058142037,-1.95429348858551,0.08549106791151,0.274858979407028,-5.12910162021699,FALSE
"ENST00000579003",0.218847879513278,6.41286977693542,1.95410282441745,0.0855164851309599,0.274858979407028,-5.12938246378357,FALSE
"ENST00000444440",-0.282497964876887,4.37840780432154,-1.95408519397888,0.0855188357905726,0.274858979407028,-5.12940843248848,FALSE
"ENST00000559753",-0.532238946132672,3.58177961731665,-1.95407432632832,0.0855202848011467,0.274858979407028,-5.12942443992236,FALSE
"ENST00000552760",-0.858266812715859,3.6407439859124,-1.95353063160132,0.0855928070382515,0.275017840935928,-5.13022523108859,FALSE
"ENST00000400556",-0.38605341799526,2.74573424529227,-1.95348041850483,0.0855995078282782,0.275017840935928,-5.13029918441203,FALSE
"ENST00000369905",0.115117888632854,5.5944859335363,1.95277987089823,0.0856930463630744,0.275270459180219,-5.13133087309503,FALSE
"ENST00000512707",-1.12201066952858,2.8976771440398,-1.95255222548377,0.0857234631476649,0.275318785806372,-5.13166609562872,FALSE
"ENST00000496166",-0.379463189254668,4.6338016737834,-1.95241273891861,0.085742105727923,0.275318785806372,-5.13187149170661,FALSE
"ENST00000364432",-0.543394482549761,4.55459130744764,-1.95233250187349,0.0857528312868555,0.275318785806372,-5.13198963960311,FALSE
"ENST00000451270",0.194814608000812,9.0175335139332,1.95199502733762,0.0857979567515588,0.275388032016928,-5.13248654708154,FALSE
"ENST00000454885",0.32050953518905,3.99692279176288,1.9519480974101,0.0858042337988933,0.275388032016928,-5.13255564567059,FALSE
"ENST00000360864",0.143644212667078,4.46181736997572,1.95121951905237,0.0859017403192301,0.27565305545512,-5.13362831242451,FALSE
"ENST00000339420",0.217453843203997,3.4223541627714,1.95054947258077,0.0859915072719541,0.275893155326302,-5.13461467818254,FALSE
"ENST00000399402",0.290583866695467,4.37100254345648,1.95033643906512,0.0860200664830233,0.275936828382814,-5.13492825642853,FALSE
"ENST00000438891",-0.526556498565509,2.76115631377224,-1.95013878023604,0.086046572704937,0.275973901790452,-5.13521919271406,FALSE
"ENST00000401500",0.212416400590428,3.24123791950101,1.94991156933186,0.0860770515649437,0.276023701396635,-5.13555361402968,FALSE
"ENST00000560029",0.566073738671075,2.69376714563217,1.94953209374766,0.0861279788291775,0.276139044314944,-5.13611211571695,FALSE
"ENST00000396602",0.20957319738759,3.04716932135239,1.9493767070887,0.0861488407293511,0.27615796990876,-5.13634079830425,FALSE
"ENST00000355235",-0.249373419620544,4.87089964780361,-1.94861282665039,0.0862514682741315,0.276399748039178,-5.13746490659318,FALSE
"ENST00000381482",0.157255825530717,3.34083303890647,1.94859046269819,0.0862544746431135,0.276399748039178,-5.13749781447957,FALSE
"ENST00000229866",-0.255162289862987,2.61196834699777,-1.94848107586973,0.0862691808787035,0.276399748039178,-5.13765877197745,FALSE
"ENST00000278224",-0.151002090168455,3.75356431383234,-1.94790101693292,0.0863472056279678,0.276533336261189,-5.13851224698336,FALSE
"ENST00000621373",-0.743761185474489,3.25485066967653,-1.9478468151049,0.0863544998674545,0.276533336261189,-5.13859199269018,FALSE
"ENST00000355552",-0.160198625845835,4.64934923656869,-1.94783705003285,0.086355814069972,0.276533336261189,-5.1386063596963,FALSE
"ENST00000481769",-0.253504839265438,3.06868088519507,-1.94766984985973,0.0863783191724213,0.276557431536953,-5.1388523514127,FALSE
"ENST00000622703",0.599243907444264,3.21218448403419,1.94708710598206,0.0864568003227099,0.276760705870912,-5.13970964885477,FALSE
"ENST00000592705",-0.315001608431901,4.35649474270815,-1.94620091714896,0.0865762790395201,0.277048885184989,-5.14101317983592,FALSE
"ENST00000518458",-0.423765800411066,3.45588955456837,-1.94619676908007,0.0865768386670388,0.277048885184989,-5.14101928089765,FALSE
"ENST00000358273",-0.225114326901005,2.96231237122744,-1.9453375867704,0.086692828125834,0.277328147274425,-5.14228288261171,FALSE
"ENST00000460720",0.963892935035766,3.19459162818183,1.94532778750703,0.0866941518834681,0.277328147274425,-5.14229729325889,FALSE
"ENST00000447507",-0.58179562074721,4.23470495898978,-1.94485501284798,0.0867580408365469,0.277477851831904,-5.14299251747491,FALSE
"ENST00000361400",0.39187539890296,2.66162009627157,1.94475907329752,0.0867710112467137,0.277477851831904,-5.14313359101444,FALSE
"ENST00000261965",0.169206086931979,4.41383823909758,1.94440693763917,0.0868186336558921,0.277505201814816,-5.14365136461362,FALSE
"ENST00000621914",0.127679627920499,5.08241358790839,1.94434625412986,0.0868268429520342,0.277505201814816,-5.14374058909011,FALSE
"ENST00000066544",0.200581630579355,3.77134274733836,1.9443438384888,0.0868271697565893,0.277505201814816,-5.14374414084665,FALSE
"ENST00000448116",-0.421172091873552,2.27557449152339,-1.94425128564474,0.086839691830572,0.277505201814816,-5.14388022161106,FALSE
"ENST00000551117",-0.272741339150461,3.98989555213965,-1.9440938198205,0.0868610003800934,0.277512242014212,-5.1441117387986,FALSE
"ENST00000358715",0.918324221751137,2.95913318393194,1.9440128476738,0.0868719596229963,0.277512242014212,-5.14423078704419,FALSE
"ENST00000576335",-0.327123699965504,5.32619139838815,-1.94388571524307,0.0868891691421146,0.27751638721679,-5.14441769824738,FALSE
"ENST00000483750",0.36716554914948,2.99603889471284,1.94378117864348,0.0869033223823337,0.27751638721679,-5.14457138556791,FALSE
"ENST00000414057",-0.532571766110748,2.81979647621578,-1.94366602035389,0.0869189162539663,0.277518179343561,-5.14474068521101,FALSE
"ENST00000542072",0.404444420527019,2.66181854154456,1.94351897274468,0.0869388322366629,0.277523589478242,-5.14495686160095,FALSE
"ENST00000276590",0.831783836858947,2.80268156400527,1.94343153608364,0.0869506766449353,0.277523589478242,-5.1450854004554,FALSE
"ENST00000379068",-0.368480788013165,3.17102243219394,-1.94321009468149,0.0869806806189383,0.277563144581783,-5.14541092763519,FALSE
"ENST00000551952",0.360499149178528,5.81790466746673,1.94311816214131,0.0869931398380474,0.277563144581783,-5.1455460679984,FALSE
"ENST00000578344",-0.543787728803665,2.2480811945185,-1.94288500999901,0.0870247456080832,0.27757792456334,-5.14588879012587,FALSE
"ENST00000235329",-0.130931692175785,5.17208152305869,-1.94286215816898,0.0870278439614653,0.27757792456334,-5.14592238038948,FALSE
"ENST00000601655",-0.241474137410547,5.91800490953176,-1.94263886829172,0.0870581241658589,0.277626538301247,-5.14625059019216,FALSE
"ENST00000533410",0.26794092442885,6.24105662121195,1.94245553630558,0.087082993252563,0.277657882285935,-5.14652005643996,FALSE
"ENST00000303531",0.1664724476896,4.23077211206648,1.94225446260104,0.0871102768411244,0.277696912582282,-5.14681558939678,FALSE
"ENST00000519335",0.206540990950305,4.00653030834137,1.94200781579305,0.0871437554074453,0.277755674823351,-5.14717808946161,FALSE
"ENST00000328666",0.182463511316128,4.28055094646465,1.94140100335866,0.0872261734861528,0.277970376096645,-5.14806985899547,FALSE
"ENST00000372452",-0.388821964476764,2.9860707039503,-1.9412539491049,0.0872461578323207,0.277986075205812,-5.1482859542954,FALSE
"ENST00000488266",0.235187220370334,4.44652785313052,1.94100421153388,0.0872801066646737,0.278046255243579,-5.14865292854133,FALSE
"ENST00000372418",-0.407720150039126,3.18933715485692,-1.94082328717361,0.0873047090705794,0.27807312847241,-5.14891877528741,FALSE
"ENST00000276431",0.195795891900012,4.57083005774441,1.94072065757864,0.0873186677728486,0.27807312847241,-5.14906957324455,FALSE
"ENST00000355674",-0.261911186292539,5.70253840284659,-1.9392193141298,0.0875231108179177,0.278676120870917,-5.15127523038263,FALSE
"ENST00000404158",-0.274314030435731,2.7223283552257,-1.9390999890155,0.0875393793803009,0.278679855619889,-5.15145050707605,FALSE
"ENST00000505655",-0.423550168817966,2.5319144540475,-1.93886266858288,0.087571743812765,0.278734821125423,-5.15179909551877,FALSE
"ENST00000533947",0.344321225446843,3.62167142058998,1.93853911099507,0.0876158872512275,0.278827252981367,-5.15227432863062,FALSE
"ENST00000467155",0.392423887127563,3.88662630447474,1.93832856847545,0.0876446233232107,0.278827636767175,-5.15258355266803,FALSE
"ENST00000325147",-0.305358569291031,2.4481478011828,-1.93831690814758,0.0876462150566012,0.278827636767175,-5.15260067784914,FALSE
"ENST00000316836",0.175380547561759,3.85227217715669,1.93816589135908,0.087666832627242,0.278845175246643,-5.15282246839828,FALSE
"ENST00000600377",0.29006997975601,2.37564712734303,1.93775070226453,0.0877235402716391,0.278977480956887,-5.15343220286801,FALSE
"ENST00000535135",0.359689579363496,2.88825901387022,1.93754614681741,0.0877514919215346,0.279018307330942,-5.15373258955174,FALSE
"ENST00000258198",-0.158564393376465,4.04484155555105,-1.93721416967473,0.0877968733703177,0.279102680917928,-5.15422006864756,FALSE
"ENST00000451249",0.36924263993541,3.06732995437027,1.93713086645376,0.0878082644911613,0.279102680917928,-5.15434238730861,FALSE
"ENST00000331366",-0.215401414637452,4.01513743794106,-1.93694677697523,0.0878334424332269,0.279134649812326,-5.15461268915544,FALSE
"ENST00000247026",-0.319007256007968,3.47904020979831,-1.93668665505741,0.0878690311284533,0.279199687377345,-5.15499461488283,FALSE
"ENST00000246489",0.256002648951663,3.18839200845102,1.93603053211074,0.0879588602305515,0.279437019224955,-5.15595788897683,FALSE
"ENST00000439742",0.271505370483917,2.36984351337348,1.935849794444,0.0879836202773263,0.279467586706765,-5.15622321461813,FALSE
"ENST00000570273",-0.386011763181358,3.34093513578046,-1.93524591592226,0.0880663966553258,0.279631454622498,-5.15710965214621,FALSE
"ENST00000266542",0.294841375582454,2.27869116799155,1.93516484019123,0.0880775157505233,0.279631454622498,-5.15722865612271,FALSE
"ENST00000316843",-0.264481530313912,2.67529847055708,-1.93514197689729,0.0880806515697863,0.279631454622498,-5.1572622148249,FALSE
"ENST00000380707",-0.163172546917102,5.86522844344562,-1.93500048461171,0.088100060347819,0.279644981788357,-5.15746989374113,FALSE
"ENST00000325223",0.255104410959373,3.25933701670004,1.93463824426663,0.0881497682371038,0.27975466244201,-5.15800155607393,FALSE
"ENST00000300952",0.368219270302926,3.51954566433765,1.93423895189671,0.0882045916444525,0.279871656568867,-5.1585875578959,FALSE
"ENST00000378438",0.186386339296909,5.68699018799433,1.93414895383087,0.0882169530130673,0.279871656568867,-5.15871963305025,FALSE
"ENST00000575069",-1.60439754739724,2.44818764888444,-1.93335667999236,0.0883258445866061,0.280168971978236,-5.15988222461857,FALSE
"ENST00000474657",-0.195254781801617,7.53467884955768,-1.93321240085213,0.0883456884203558,0.28018377494042,-5.16009392276573,FALSE
"ENST00000441275",-0.590289413626201,2.70206945109579,-1.93286563144483,0.0883933997721192,0.280286938026983,-5.16060270761369,FALSE
"ENST00000534918",0.477726045736511,2.89162674056378,1.93271002589768,0.0884148172625524,0.280306704702727,-5.16083100339055,FALSE
"ENST00000583264",0.209430375610086,4.2704738323697,1.93250762696865,0.0884426828087472,0.280335682535473,-5.16112794176981,FALSE
"ENST00000294309",-0.290687698624755,2.34915298088885,-1.93230911141693,0.0884700218706165,0.280335682535473,-5.16141917183987,FALSE
"ENST00000395314",-0.263041269224152,3.99184118984226,-1.93229320655209,0.0884722125984777,0.280335682535473,-5.16144250442535,FALSE
"ENST00000464468",0.272004506302517,2.66448852874582,1.93220256384412,0.0884846986693137,0.280335682535473,-5.16157547678709,FALSE
"ENST00000420503",0.364070135361267,2.25191230934885,1.93155941879022,0.0885733406150061,0.280568366694171,-5.16251890165961,FALSE
"ENST00000594017",-0.374564698634384,4.07628601431792,-1.93141951135947,0.0885926347113777,0.280581339750685,-5.16272411566956,FALSE
"ENST00000477529",0.382242945856029,3.1396212726632,1.93109350311268,0.0886376088623353,0.280675625593065,-5.16320227833399,FALSE
"ENST00000364642",-0.631649589669821,4.65701729565328,-1.93086241690556,0.0886695013663256,0.280681880969423,-5.16354119911251,FALSE
"ENST00000394666",0.332419748660482,2.65376849024102,1.93075224219353,0.0886847105849575,0.280681880969423,-5.1637027807697,FALSE
